"","GSM307000","GSM307012","GSM307013","GSM307018","GSM307020","GSM307023","GSM307028","GSM307030","GSM307031","GSM307032","GSM307053","GSM307072"
"204062_s_at",5.0189991132337,4.0784558240676,4.75075487686528,4.19262507008769,4.25865932468207,4.08054535786923,3.65545345256334,4.23347862311432,4.60358060173321,4.23692996855378,4.25505950938509,4.02394921627701
"204063_s_at",4.71271793002771,4.23349439897537,4.19265193197592,3.62664451735587,3.98412063910317,4.23349439897537,4.23349439897537,4.1654926746618,5.20117955260971,3.82822888477353,3.63913082843704,4.20426231105381
"204064_at",7.06716554613577,7.04277200387636,7.04796871954779,7.46674018207774,6.81665857181747,6.96944266870988,6.41021787482067,6.96879516158663,6.90248169712126,6.58394686000518,7.03211653834164,6.81989794865173
"204065_at",6.7930961095452,6.51364396553226,6.50879807698608,6.61461986223745,6.68324048646054,6.43845940085619,6.78325795477196,6.39820810723235,6.60051932829513,6.62370706743593,5.98364934448676,6.14304043162384
"204066_s_at",2.65888126835369,2.55463651790751,2.33248235368585,2.33248235368585,2.49156930602476,2.88218104339309,2.3186936147795,2.31125802180117,2.58981434643487,2.63026754267044,2.71934466520261,2.61815602167913
"204067_at",6.6375973562819,6.47535576565052,6.34206001171344,6.06635307781137,6.85220291934914,6.46516269117054,7.01086376554971,6.80801594811824,6.46143254164292,6.55779107927875,5.43091556113401,5.9579231806481
"204068_at",5.7945002402642,5.41253164708551,5.51428738392885,5.46890542812219,5.53372041168974,5.59418380853866,5.22352947873582,5.39395430952277,5.66452372906456,5.34496741813577,5.05087968590351,5.16294006085799
"204069_at",7.56679636114526,7.25736954288462,8.04777862722359,7.0363542700635,8.00495421318573,7.74645604458445,9.5207320276311,7.53907395666503,8.05922673299487,7.10947278946881,7.60884915819684,8.72598680173322
"204070_at",6.20375369473853,7.47702885123061,7.39854390788616,6.64667523327308,7.69797989180669,7.06542867163266,7.76954115048064,7.70209085440278,7.82980414532623,7.5687294251383,7.77689981557278,7.73027508182586
"204071_s_at",6.30689509309828,5.44040821907667,5.04597918269335,5.64776846498314,5.75314712509442,5.60444927984334,5.48475694851226,5.75747432265828,5.2196243463759,5.47379671585268,5.43799799985824,6.03446616934144
"204072_s_at",4.87952813296345,5.23252944868889,4.98159722703463,4.77956628256489,4.66737907126158,4.47616657741781,5.24538754600954,5.38504745868605,4.47681017304242,5.18677032769418,3.70442092744605,4.65154141670435
"204073_s_at",3.94079841748918,3.85683536687001,4.34862546311646,3.96125030619795,3.7770472429415,4.23467890993625,4.07678643015141,3.97699994173008,3.82465894543893,4.37938396455305,3.83788393749284,4.21374138598201
"204074_s_at",6.08401747857983,5.27997901690096,6.02590905474699,5.96549844441809,5.40881854597525,5.59065168417035,5.886580399672,5.90025606926794,5.72559026577398,5.89723442638284,5.70092590859591,5.61842166300113
"204075_s_at",3.21260371987772,2.96187649850572,2.84772225798823,2.87895884390228,3.07166826289972,2.92345056940408,2.87920534210269,2.98156389491348,3.23184654313097,2.86906887570706,2.77324105581908,3.07844416020345
"204076_at",6.51528474218434,6.41283146183618,5.91023317052483,6.3201856782866,6.47701480370255,6.015202937623,6.59518958790289,6.54124818363801,6.67467361908064,6.46158748719616,6.47701480370255,6.47109546097598
"204077_x_at",3.75634359577934,3.96163248635193,4.14337688774177,4.14477233296093,3.77743880597272,3.68956407159081,4.19691557720907,3.96163248635193,3.84047407250011,3.95978944192024,3.76407464342216,4.13388311827915
"204078_at",4.83752945888721,4.96034653371643,5.82248455564874,4.90859979809392,4.92230799996799,6.2397370467014,4.55393786662796,4.97179471391729,5.24957214190061,4.84214329089904,4.97560244803239,5.74296156784735
"204079_at",8.20406371872963,7.67397763477227,7.75120085114465,7.67050082633909,7.90892726608392,8.10200495620372,8.42689297480125,7.54871897292104,7.79699470122023,7.70439065897678,6.86559311690728,7.79517017263506
"204080_at",6.8853925202514,7.11538149889356,7.31305345355092,7.33230941255359,6.92784899792823,6.97975936936813,6.51849338538556,7.05312148120577,6.93882273154895,6.86361561126106,7.73888795002425,6.95638790607845
"204081_at",6.9926961749625,6.47869626703425,6.72275532165712,6.63328546794635,8.13667387747601,6.51174118638985,10.8461017244224,5.91895040770996,6.14377918458369,7.00320570278107,5.6348463931899,6.70358705363912
"204082_at",7.46612337786418,7.5272471331882,7.33780342695776,7.38740823878203,8.0347440722303,7.3653963154288,7.64283651693199,7.45769106413209,7.31079212836944,7.07013155921466,7.79108021892393,7.52964128239877
"204083_s_at",3.59476467534904,3.94560793097012,4.97247590415546,4.08383214920482,3.96277779406574,5.7551179063741,5.19975051074301,4.23960417303859,6.34335895744771,4.45884401598707,4.5669385547792,6.6434045101664
"204084_s_at",5.9559339473535,5.50209405995738,5.43190647040789,5.82426079279834,6.47687699600289,5.780596099475,5.55017244604968,5.28121727715772,5.1530508204406,5.85230838638136,5.03638453010814,4.94478603798781
"204085_s_at",5.13411362947151,4.16158392662526,5.0343912386435,4.12535293175975,5.10705364916291,4.2446816895958,5.01926750209962,4.25023579133397,5.1191977397364,4.16892751818122,3.99801886388382,3.45247836343062
"204086_at",3.3015953677283,3.22407332128642,3.82849458534131,3.07841706233896,3.21408216444158,3.46719434187737,3.64940099412688,3.15403534029639,3.61467032330141,3.87498601006919,3.25511143094462,3.26362728981051
"204087_s_at",7.22703200238651,7.23752491000459,7.40425484257697,7.61031763027963,6.90562095038916,7.1283702506241,6.62960500594066,6.6769963988243,7.00890703581523,7.26708732121019,6.00840831110569,6.69154320083754
"204088_at",5.16299120597653,5.45447379902644,5.73122825741724,4.92354411325992,5.35619332143523,5.10376056209767,5.40870074269943,5.58251145529229,5.39275835664609,5.56390479105355,5.57570046873542,5.53225291682377
"204089_x_at",6.56537001267926,6.78911929257009,6.75973453752976,6.90945850575589,6.73550915487875,6.70774837572494,6.40498484805105,6.83796280548593,6.29308637087779,6.93782102663997,6.31074356682653,6.24947910083435
"204090_at",7.67294692584027,6.85581025762742,7.91941869194677,7.52017024993919,7.53385449749412,7.48557796870383,7.42928631917687,6.55888353427048,7.58899138841109,6.09177561942168,6.80969641521264,7.67078928609004
"204091_at",6.14304043162385,6.39662741789351,6.24094135342258,6.13289121747031,6.41824516152473,6.16977692064342,6.04429308450315,6.17350482012731,6.32644769007186,6.18929242441106,5.35038748573995,6.08066637367391
"204092_s_at",5.89067160819966,6.22011729359044,5.36395381445741,6.52728086966289,5.57405424663332,5.71297682663293,4.58297113225549,5.33604629184366,5.04830671320946,5.20740665187917,5.77311983459861,4.69707084559306
"204093_at",7.26564120840901,7.47677069235666,7.4180142534665,7.57102132419218,7.43097555521072,7.37417708277221,6.98441517716479,7.40967072204256,7.17313922662694,7.25601426286931,7.92471025511228,7.52865892153684
"204094_s_at",5.89689882128726,6.18898899036833,5.5127225525459,6.00299703482691,5.93669062661843,5.66351402797919,5.78628004920063,6.30021923669911,5.90197565079784,5.72989171335773,8.22510902776902,5.73093039708486
"204095_s_at",4.0947774389423,4.05968239781138,3.69697237592271,4.07870779455754,4.06592540670303,4.15527618097446,4.27937260877118,4.24117906482198,4.15089162810821,4.12609155167466,4.36346708461788,4.23434220851127
"204096_s_at",4.98051012702589,5.2214589949127,4.70795642757262,5.10389645400638,4.83909325048628,4.61725874601157,5.11112208958767,5.20690650005942,5.02994827224694,4.84483590112176,4.87391975362264,4.78887688918609
"204097_s_at",5.19332183388629,5.40433523774216,5.84009791941838,5.32519675265917,5.47549541360284,5.61458861201559,5.22213978494538,5.53653567045586,5.6435577686601,4.99802857657775,5.66834243037419,5.29330762669455
"204098_at",6.52729977283861,6.74200470416972,6.71193243141238,6.56909255360062,6.82311127869643,6.84007182422091,6.44280057114678,6.8781005670083,6.62340328412331,6.59414721586821,7.00181564055754,6.67423753353272
"204099_at",3.66092295608532,4.61650297068478,4.79117171038577,4.49711506534923,4.45316976073918,4.90395960695243,5.22550808953345,4.75236295556941,4.90962397365783,4.69057216632199,4.72967800395946,5.66427959460642
"204100_at",4.56721898845867,4.93147273350522,5.26123529306096,5.35220380639374,4.73571021900398,4.74286539196828,4.73135660173476,4.92792641325498,5.01391616362685,4.99380546313871,5.05368348766661,4.35092346613217
"204101_at",2.81509783862431,2.79019095255857,2.85624636940862,2.85794357427593,2.91137176085421,2.83781369613788,2.91274541127588,3.10693225179959,2.55733439074274,2.90588739191628,3.20639027054397,2.7304010831453
"204102_s_at",12.6632570471049,12.2887279323852,11.830335216003,11.8072651699149,12.0372207328775,12.1731890097799,12.3420043271567,12.3985694168196,12.278116922412,12.2423881348452,12.321570075825,12.0968988572472
"204103_at",3.77248830603943,4.34709497725311,3.38697443824049,3.67077171368777,4.06875093052211,3.76452866332592,6.22612039813828,3.8143391574308,3.85302728140686,3.71921300687828,4.79314839368291,5.8891665114953
"204104_at",5.38585840679333,5.61995167879505,5.62198967455681,4.8959122375937,5.20085592570668,5.48017931158958,5.74336311633228,5.6794323278213,5.46490261297587,4.9665829939928,5.23004226948522,5.36581054072691
"204105_s_at",2.9112638481969,2.91093534981219,3.25406050845569,3.0764190462076,2.99967552609532,2.87152079333758,3.05786984463193,3.01049122473884,3.1915604669496,3.06774922187372,3.02857328300564,3.12140927599227
"204106_at",5.79879155514406,5.52751018630381,5.48416843668924,5.52782524486923,5.94465883327803,5.69991390430172,6.12354934077129,5.82805723257828,5.81046328010174,5.66707282179168,5.43405627680927,5.55165067399744
"204107_at",4.69592871655304,4.85917208486311,4.36854454140895,4.92041900897332,4.72515262203586,4.92516908666377,4.52478072945646,4.81899646604808,4.82509333367195,4.84690483501555,4.98126449950979,4.79318326261166
"204108_at",6.48426080087225,6.42846766581948,6.01445319313814,6.38809825360226,6.59769020382947,6.39349167519892,5.63085510364848,6.69323136431415,6.446305062153,6.35313840680397,6.14304043162384,5.85761287125972
"204109_s_at",3.57323735380032,3.38727072307582,3.59028881694953,3.6110436230363,3.46903809232243,3.86903991361394,3.75301849897034,3.4907118830428,3.69305054796956,3.44904882539052,3.64910023730353,3.8918521901436
"204110_at",3.03508126319074,2.98677883445538,3.12605736711708,3.08176946384164,2.91522599867667,3.02830560241428,3.17863888178404,3.05372068138587,3.00680367834893,3.22035298280733,3.44423943647216,3.33015201829507
"204111_at",2.42360350776674,2.465801788499,2.74891728605863,2.67909238486896,2.5385202126651,2.65450605892532,2.54821620414772,2.57115167884073,2.42795701191067,2.4586136987778,2.54306064598258,2.41815831601874
"204112_s_at",3.59309112199897,3.07627289006737,3.38055746458795,3.18993123988022,3.68823447980802,3.64811899985455,4.34846976447068,2.85065302201683,3.38578183537008,3.19521125731713,3.22553530208664,3.87183720504641
"204113_at",3.47981249881743,3.56353956158614,3.60596244011825,3.64627751691477,3.46903809232243,3.28489131967577,3.20808720746402,3.19549650761965,3.21307716045567,3.30616749859026,3.54386409890306,3.12023741408568
"204114_at",3.20213017881263,3.0847105390652,3.01441049234862,2.95889865576375,3.16498712972012,3.44086343504079,3.23318571878916,2.91274541127588,3.20544024586879,3.07021057196261,2.9286077258592,3.28862808776485
"204115_at",5.49401570432539,4.27219012995163,3.97262074065734,4.03879157841067,5.90964985786441,3.80100602658488,10.1782763194659,3.76641317761995,4.22103879123227,5.68290153340178,3.35731733270052,4.47938228922959
"204116_at",8.20703538243622,7.91969017660216,7.68007114583242,8.2651990532327,8.12568026176416,7.00555509824672,7.88006416512081,7.92991940692032,7.44517249239922,8.27188973176878,7.96072596669255,7.45561496163408
"204117_at",6.29742475829251,6.55891345777,6.48804620099282,6.4014848758445,6.2404370826719,6.57745319836578,5.78168185840324,6.21430596180057,6.21483067844421,6.40025358156287,5.77193480778105,5.86059671989747
"204118_at",5.90193959801741,8.07550459978921,6.18842434373362,7.8054966537147,8.20799248407663,5.84725715578062,8.20640081446598,8.2360336602635,6.47272852825466,8.75334456974987,8.17306850753485,6.99009422462198
"204119_s_at",8.09983304776068,8.2713345935439,8.15323767204464,8.37709772584688,8.2458517573853,8.3855991933859,7.48704814633127,7.93435096516614,7.73381752145944,7.61482160747838,8.13933207194077,8.29981193318023
"204120_s_at",3.37312573672483,3.13878836514799,2.89496107894268,2.83222352302135,3.41029129761029,3.53433809620451,2.91865940608144,3.1147689989832,2.72911252115318,2.74380831850888,2.9124976020293,2.99739936630084
"204121_at",5.64318021738738,5.16967902083367,5.61313284575128,5.16380442615587,5.07478979037861,5.29279006984753,4.93205776544498,5.10725115539039,5.75425100710121,5.06623112893573,6.11746694214597,5.5826266649051
"204122_at",5.88369864806855,7.50056680512849,6.84739003707879,6.70083037864201,7.88479184275805,6.70409719786438,9.61505209815951,7.98671550658383,7.8127167126984,7.98879974968647,8.76819694524339,8.44534239256405
"204123_at",5.64244545426382,6.0677339870072,5.96804258749735,6.35051429933709,5.70323529150924,5.96141708397858,5.51876411219505,5.77462600449723,5.74052087260931,5.78104973850917,6.01275243063664,5.31717465721757
"204124_at",3.08992242215984,2.84511449358255,3.191785354219,3.12821837337863,3.14427343251455,3.07097526990346,3.09199119739803,2.99474127588233,3.14063638832157,3.03860086969747,3.06458587221252,3.24408722374651
"204125_at",7.489131512942,7.67319718035145,7.75421954644387,7.80089474161052,7.519487390178,7.68104387418701,6.85940094784181,7.16775180862346,6.93038794804843,7.15129053930863,5.88661641807461,6.55888096712568
"204126_s_at",6.45101545606685,6.82732480255313,6.9165280649236,7.33503203356153,6.7675990839055,6.9334516163466,4.80707966721766,6.36221148539172,5.6683020493103,5.53646974635064,5.43568357170302,5.86621332326532
"204127_at",7.51686595440729,7.45567572129633,6.87551802438445,7.63297775065058,7.44662709665463,7.53596262712975,5.75891539490582,7.011969316147,6.28368964730502,6.42315579622642,6.7419508516647,6.00833951604695
"204128_s_at",5.18719543305887,4.85350578515565,4.60144510299753,4.90726070150692,4.85262230497211,5.16634296959541,3.5064650964265,4.48063821950174,3.9021142947085,3.57445796886873,3.45236173562578,3.86659957764504
"204129_at",4.48443774198625,4.4096654065704,4.7613764481509,4.938368211812,4.69861347327403,5.00553714998387,4.62863907310524,4.33890087008966,4.58961157376719,4.6277752472963,4.7852070246524,4.6800849955828
"204130_at",3.02699508159658,2.91274541127588,3.03492786796156,3.1174238797981,3.01467161332182,2.98598469535821,3.16099377572329,3.07878714782329,3.00158044399025,2.69189602080434,3.19192150463379,2.95787086417091
"204131_s_at",7.63798679966155,7.55686864248869,8.15323767204464,7.6974249897028,7.30142203640186,7.36099033600162,8.287681469274,7.81429851694597,8.34444178551818,7.56582148837541,7.83724912487158,7.79202572283469
"204132_s_at",5.74009877293243,5.98275001435618,5.7696970387285,6.08448210174501,5.71361560877945,5.41614388435892,6.66855088850324,6.13961532772795,6.45211757886335,5.61502797963619,4.94094150674282,6.21635875237793
"204133_at",5.96744609729118,6.12331584370324,6.43000686778375,6.5027841073204,5.79382834745933,6.18598648282775,5.9006273274534,5.76135934810358,6.05962500136138,5.84950283919585,5.91863454227944,5.49419277681278
"204134_at",4.2599193262853,4.19898499010445,4.24390097904442,4.49972122764973,4.37267778599044,4.53660338181286,4.32251697585783,4.30765438536242,4.19724318778063,3.97866583048665,4.39334802971296,4.27906124186227
"204135_at",2.66012417022447,2.76089109213249,2.65258540724216,2.83292711644254,2.89709916954778,2.68598854615261,3.0130997056537,2.7287304918974,2.50698784344142,2.74829341490228,2.77482158368182,3.19637500859909
