"ID","GEO2R_logFC","scripted_logFC","GEO2R_adjP","scripted_adjP"
"ILMN_1801246",-0.71351233,-0.713512330000002,4.79e-09,4.78836379890604e-09
"ILMN_1801254",-0.14861713,-0.148617126333331,0.0128,0.0128152766039115
"ILMN_1801257",-0.8397663,-0.839766303333336,3.57e-09,3.57490852163437e-09
"ILMN_1801262",-0.13591363,-0.135913633333331,0.012,0.0119742196500833
"ILMN_1801263",-0.05397373,-0.0539737286666648,0.384,0.384083532895662
"ILMN_1801302",0.0350556,0.0350555973333329,0.649,0.648788205914644
"ILMN_1801303",0.10303979,0.103039790000001,0.0333,0.0332768630324559
"ILMN_1801304",-0.1810359,-0.181035904333331,0.00183,0.00183222699093496
"ILMN_1801307",-0.47126191,-0.471261910666667,2.42e-07,2.42391667297804e-07
"ILMN_1801313",-0.50892596,-0.508925958666667,5.93e-06,5.93366008432451e-06
"ILMN_1801340",0.07270602,0.0727060233333328,0.245,0.245017516211217
"ILMN_1801341",-0.32762082,-0.327620815333334,1.22e-05,1.22275789822748e-05
"ILMN_1801348",0.68955982,0.689559823333337,1.27e-09,1.26663271887213e-09
"ILMN_1801349",-0.0507005,-0.0507005023333331,0.408,0.407537843210829
"ILMN_1801357",0.06859397,0.0685939676666667,0.167,0.166505809735349
"ILMN_1801366",-0.07777126,-0.077771262999998,0.147,0.147120328575222
"ILMN_1801370",0.00339161,0.00339160666666594,0.969,0.969075588867786
"ILMN_1801377",0.25336071,0.253360710000003,0.00052,0.00052038286883788
"ILMN_1801378",-0.16437612,-0.164376116666665,0.0161,0.0160843451852254
"ILMN_1801383",0.06599594,0.0659959386666671,0.265,0.26453480662682
"ILMN_1801387",-0.10200011,-0.102000110000001,0.0707,0.0706580686212693
"ILMN_1801391",-0.08493324,-0.0849332446666669,0.283,0.282821428071809
"ILMN_1801395",-0.0438501,-0.0438501029999987,0.459,0.458798332677097
"ILMN_1801403",0.42309187,0.423091870666665,4.01e-07,4.005361032178e-07
"ILMN_1801405",0.04372888,0.0437288756666669,0.493,0.493271164153591
"ILMN_1801408",0.04888565,0.0488856483333349,0.4,0.399805990707611
"ILMN_1801417",0.04497853,0.0449785263333347,0.438,0.437825622835754
"ILMN_1801421",-0.97793968,-0.977939679999997,6.95e-10,6.94670183812171e-10
"ILMN_1801428",0.02938641,0.0293864049999994,0.697,0.697053383697378
"ILMN_1801435",-0.01702039,-0.0170203866666663,0.852,0.851514123778421
"ILMN_1801441",0.11143792,0.111437920000001,0.0193,0.0193013465505199
"ILMN_1801442",0.01992757,0.0199275723333336,0.777,0.776868998737552
"ILMN_1801443",0.06009724,0.0600972380000027,0.298,0.297520776636045
"ILMN_1801454",-0.10835633,-0.108356329333331,0.0536,0.0536392915674631
"ILMN_1801456",0.18358254,0.183582536333333,0.0318,0.0317734227697175
"ILMN_1801460",0.01961409,0.0196140880000018,0.787,0.786560424875867
"ILMN_1801464",0.2310418,0.231041795666669,0.000942,0.000941843478364536
"ILMN_1801467",0.20697752,0.206977519666666,0.00929,0.00929233136864031
"ILMN_1801476",0.19165097,0.191650965666667,0.00346,0.00345615376497131
"ILMN_1801491",-0.03774543,-0.0377454253333331,0.611,0.610614062150037
"ILMN_1801504",0.4538167,0.453816695666667,2.05e-07,2.05093849835651e-07
"ILMN_1801516",0.11939309,0.119393095,0.0322,0.0321677636559015
"ILMN_1801521",0.07611931,0.0761193123333337,0.365,0.365132966368773
"ILMN_1801536",-0.03054316,-0.0305431636666675,0.674,0.673632091941624
"ILMN_1801553",0.32052442,0.32052441666667,2.11e-05,2.10849318308925e-05
"ILMN_1801572",-0.21435725,-0.214357247666667,0.00114,0.00114117819000968
"ILMN_1801584",-0.00251921,-0.00251920966666486,0.979,0.978956550978814
"ILMN_1801586",0.00556406,0.00556405900000101,0.961,0.961371758036186
"ILMN_1801588",-0.09457216,-0.0945721603333336,0.0587,0.0586813790264009
"ILMN_1801600",-0.20432884,-0.204328843333331,0.000348,0.000347917988223236
"ILMN_1801605",0.01258261,0.0125826090000007,0.892,0.892037893857281
"ILMN_1801606",-0.31491236,-0.314912363333335,0.000269,0.000268922395380281
"ILMN_1801608",0.03088292,0.0308829196666673,0.698,0.698104789025753
"ILMN_1801610",0.54217374,0.542173741000001,2.29e-08,2.28999598606934e-08
"ILMN_1801616",1.35883059,1.35883058666667,1.59e-12,1.58748570512129e-12
"ILMN_1801632",-0.00646318,-0.00646318333333351,0.947,0.946674876639182
"ILMN_1801633",0.18709441,0.187094409999997,0.0182,0.0181765250439139
"ILMN_1801639",-0.0674701,-0.0674700953333325,0.254,0.2540777890237
"ILMN_1801641",-0.00593811,-0.00593811466666505,0.949,0.949354913828562
"ILMN_1801658",0.04868894,0.0486889406666675,0.427,0.427223502398954
"ILMN_1801664",0.08392138,0.0839213833333314,0.327,0.326636300663443
"ILMN_1801666",-0.00129728,-0.00129728199999857,0.988,0.988129646247891
"ILMN_1801680",-0.04340125,-0.0434012526666683,0.537,0.536541410995782
"ILMN_1801697",-0.06515126,-0.0651512566666668,0.245,0.244524987134657
"ILMN_1801698",0.06357723,0.0635772323333326,0.233,0.23321298936063
"ILMN_1801700",0.02390922,0.0239092156666674,0.715,0.715201621661732
"ILMN_1801703",0.8327663,0.832766304999998,2.27e-10,2.26838764613386e-10
"ILMN_1801710",0.11581842,0.115818422333332,0.165,0.164559427360113
"ILMN_1801725",-0.01791612,-0.0179161166666661,0.807,0.80747288176029
"ILMN_1801743",0.03314317,0.0331431716666666,0.626,0.625668460516051
"ILMN_1801748",0.03325947,0.0332594730000002,0.614,0.614359450459121
"ILMN_1801762",0.21267036,0.212670358666666,0.00102,0.00102212917843695
"ILMN_1801766",-0.42034935,-0.420349353333332,3.84e-07,3.84359764884072e-07
"ILMN_1801767",-0.1158022,-0.115802201333333,0.0859,0.0859378525934567
"ILMN_1801769",-0.01345498,-0.0134549843333325,0.868,0.86849248043259
"ILMN_1801776",-0.01041453,-0.0104145273333325,0.92,0.919784469211975
"ILMN_1801778",-0.07192329,-0.0719232926666642,0.249,0.249187379970383
"ILMN_1801795",0.23620255,0.236202546666666,0.000115,0.000114566203726645
"ILMN_1801814",-0.07436149,-0.0743614916666653,0.142,0.141848172135613
"ILMN_1801822",0.11070013,0.110700126333333,0.0421,0.0420950404463651
"ILMN_1801832",0.0388535,0.0388534956666673,0.598,0.598345514911065
"ILMN_1801833",-1.3849881,-1.38498809633333,1.59e-12,1.58748570512129e-12
"ILMN_1801842",0.0157135,0.0157135033333349,0.84,0.83991207104541
"ILMN_1801845",-0.28239109,-0.282391090333336,1.13e-05,1.12774214320565e-05
"ILMN_1801851",0.01999944,0.0199994416666671,0.874,0.874184807365247
"ILMN_1801852",-0.19856124,-0.19856124333333,0.012,0.0120165931732963
"ILMN_1801853",0.27569468,0.275694683999999,7.16e-05,7.15639791390677e-05
"ILMN_1801864",-0.1162295,-0.116229497666664,0.0237,0.0236819232579356
"ILMN_1801866",0.11560004,0.115600037333334,0.0675,0.0675237943201902
"ILMN_1801867",0.04211537,0.0421153723333347,0.516,0.516477888482656
"ILMN_1801869",1.18442593,1.18442592666667,1.11e-11,1.10697025572097e-11
"ILMN_1801886",0.07112501,0.0711250113333337,0.239,0.238598984329351
"ILMN_1801889",-1.49535472,-1.49535472266667,3.92e-13,3.91596893129938e-13
"ILMN_1801891",-0.08698543,-0.0869854326666664,0.153,0.153326185090656
"ILMN_1801899",0.0723126,0.0723125993333307,0.142,0.141740184282252
"ILMN_1801905",0.61495638,0.614956380666667,1.74e-08,1.73970730715805e-08
"ILMN_1801909",0.1619827,0.161982697666668,0.00558,0.0055813656388626
"ILMN_1801913",0.68556159,0.685561593333334,6.32e-09,6.32462571028519e-09
"ILMN_1801914",-0.19540831,-0.195408313333334,0.00099,0.000990258310387805
"ILMN_1801917",0.02440825,0.0244082530000007,0.747,0.747096879909852
"ILMN_1801923",-0.26896961,-0.268969608999999,0.00095,0.000949633305192088
"ILMN_1801925",0.0389936,0.0389935956666676,0.505,0.505120373015281
"ILMN_1801927",-0.02848332,-0.0284833176666668,0.667,0.666765581115097
"ILMN_1801928",0.11491469,0.114914693333334,0.0202,0.0202429071582585
"ILMN_1801931",0.07799916,0.0779991596666676,0.131,0.131170181237544
"ILMN_1801934",-0.33110773,-0.331107733333333,2.97e-05,2.97416965773663e-05
"ILMN_1801938",-0.02264415,-0.0226441506666655,0.751,0.751103655873423
"ILMN_1801939",0.71447995,0.714479950000001,9.33e-10,9.33358846829993e-10
"ILMN_1801940",-0.03434474,-0.0343447390000007,0.721,0.720538941193314
"ILMN_1801941",0.5098162,0.509816196666668,1.5e-06,1.49716605448205e-06
"ILMN_1801943",-0.05148154,-0.051481536999999,0.415,0.414971028053132
"ILMN_1801953",-0.02394045,-0.0239404493333337,0.728,0.728031008798728
"ILMN_1801962",0.00303189,0.00303189466666876,0.974,0.974055447160738
"ILMN_1801984",-0.98779186,-0.987791858333331,9.96e-11,9.96048143246056e-11
"ILMN_1801987",-0.01453733,-0.0145373349999991,0.86,0.860431120741835
"ILMN_1801996",0.03107054,0.031070538999999,0.649,0.649327607767552
"ILMN_1801999",-0.02014461,-0.0201446063333339,0.821,0.821315716794218
"ILMN_1802019",0.02963793,0.0296379323333342,0.649,0.648955630561762
"ILMN_1802023",0.10434343,0.104343425333336,0.13,0.130037373185567
"ILMN_1802027",0.86118839,0.861188393333336,7.12e-10,7.120006910545e-10
"ILMN_1802029",0.00571412,0.00571412200000143,0.949,0.948994604216387
"ILMN_1802053",0.6443822,0.644382199666664,1.51e-07,1.51442599501275e-07
"ILMN_1802082",-0.00481847,-0.00481846933333419,0.961,0.960632043269072
"ILMN_1802089",-0.04675329,-0.0467532856666661,0.598,0.597639262682917
"ILMN_1802093",0.01833353,0.0183335343333351,0.802,0.80198541812443
"ILMN_1802094",-0.16604788,-0.166047879999999,0.00197,0.00196557688257172
"ILMN_1802096",-0.21786081,-0.217860810666669,0.000228,0.000227673738214373
"ILMN_1802100",0.03710382,0.0371038229999998,0.547,0.547477843454313
"ILMN_1802104",0.01341029,0.0134102873333353,0.876,0.876488411200154
"ILMN_1802105",-0.00210054,-0.00210053666666532,0.981,0.98126059332419
"ILMN_1802106",-0.40999579,-0.409995793,9.16e-06,9.15658397474992e-06
"ILMN_1802109",-0.68178599,-0.681785989333331,1.97e-09,1.96957547235127e-09
"ILMN_1802115",0.0122374,0.0122373986666666,0.899,0.898881180668335
"ILMN_1802131",0.05722251,0.0572225056666653,0.365,0.365025239481541
"ILMN_1802139",0.22184142,0.221841417,0.000157,0.000156917116235826
"ILMN_1802146",0.40262901,0.402629007666668,5.6e-05,5.59594539136959e-05
"ILMN_1802151",0.17018223,0.170182227333331,0.00243,0.00243013504805305
"ILMN_1802152",0.01116603,0.0111660306666677,0.908,0.90780970370883
"ILMN_1802157",-0.21272064,-0.212720636666667,0.0118,0.011776881019286
"ILMN_1802160",0.04198479,0.0419847896666665,0.501,0.501139792672934
"ILMN_1802162",0.95385003,0.953850026666666,8.61e-10,8.61473759611477e-10
"ILMN_1802167",-0.06623711,-0.0662371069999992,0.222,0.221955437219107
"ILMN_1802174",0.04053805,0.0405380463333351,0.618,0.617911014452053
"ILMN_1802181",0.02498983,0.0249898333333309,0.775,0.774550393156181
"ILMN_1802185",0.01441412,0.0144141230000008,0.876,0.875563647873035
"ILMN_1802190",-0.03107172,-0.0310717153333346,0.708,0.707890664103551
"ILMN_1802192",0.03727397,0.0372739710000003,0.589,0.589038666540336
"ILMN_1802203",0.16806445,0.168064450000001,0.00478,0.00477630863555778
"ILMN_1802205",1.61929481,1.61929480933333,7.32e-12,7.31502505711368e-12
"ILMN_1802218",-0.00607398,-0.00607398099999923,0.951,0.951251812544807
"ILMN_1802223",0.02094922,0.0209492156666666,0.811,0.810677178295718
"ILMN_1802231",0.05786444,0.0578644366666667,0.297,0.297111063434386
"ILMN_1802246",0.16271758,0.162717576666669,0.0195,0.0195327593819531
"ILMN_1802248",-0.04040693,-0.0404069269999994,0.588,0.588418139242412
"ILMN_1802249",-0.0419194,-0.0419194046666647,0.517,0.51737159435944
"ILMN_1802251",-0.66227344,-0.662273440000002,4.23e-09,4.22642251042035e-09
"ILMN_1802252",0.60788018,0.607880176666665,9.53e-09,9.53340778539174e-09
"ILMN_1802257",-1.07340332,-1.073403318,1.36e-11,1.36300308405082e-11
"ILMN_1802286",-0.01423623,-0.014236232,0.862,0.862427272232047
"ILMN_1802292",-0.71668493,-0.716684927999999,3.85e-09,3.84513236490324e-09
"ILMN_1802315",-0.08856126,-0.0885612636666666,0.125,0.125442742639798
"ILMN_1802316",-0.11535791,-0.115357911666666,0.0224,0.0223611063811636
"ILMN_1802331",-0.12984737,-0.129847365333332,0.0189,0.0188921243502319
"ILMN_1802338",-0.61754063,-0.617540632999997,1.67e-08,1.67167253301367e-08
"ILMN_1802347",0.01315603,0.0131560343333312,0.877,0.876591632423616
"ILMN_1802355",-0.17802388,-0.178023876666666,0.0051,0.00509870116045156
"ILMN_1802358",0.2008201,0.200820103333334,0.0088,0.00880036304260218
"ILMN_1802360",0.0069114,0.0069114040000029,0.936,0.93556041494353
"ILMN_1802371",0.06264866,0.0626486639999992,0.286,0.286496954468624
"ILMN_1802376",-0.11408985,-0.114089853333333,0.0757,0.0757093007082433
"ILMN_1802377",-0.0382626,-0.038262599666667,0.683,0.68307114978482
"ILMN_1802380",-0.01595237,-0.0159523680000007,0.851,0.851285049382022
"ILMN_1802389",-1.45854527,-1.45854527266667,1.5e-12,1.50477178654908e-12
"ILMN_1802390",-0.00564338,-0.00564337866666431,0.951,0.951141783972833
"ILMN_1802392",0.02979136,0.0297913596666666,0.775,0.774944709327935
"ILMN_1802397",0.25849521,0.258495205666664,0.000981,0.00098065209271213
"ILMN_1802404",0.11121454,0.111214543666666,0.0223,0.0222888226930407
"ILMN_1802411",0.00998921,0.00998921166666733,0.897,0.897458968187756
"ILMN_1802414",0.76630559,0.766305588,6.9e-09,6.90061318649056e-09
"ILMN_1802418",0.01687959,0.0168795876666676,0.84,0.840418510304274
"ILMN_1802434",0.14492069,0.144920689333334,0.0133,0.0132575843257264
"ILMN_1802440",-0.03070366,-0.030703656,0.703,0.702595466196159
"ILMN_1802441",0.02465055,0.0246505466666687,0.717,0.716864881798731
"ILMN_1802450",-0.00217433,-0.00217432866666378,0.983,0.983028722891452
"ILMN_1802456",0.53621034,0.536210340000002,1.64e-08,1.63968999509762e-08
"ILMN_1802457",0.00485201,0.00485200666666863,0.97,0.969790338395294
"ILMN_1802458",0.2292196,0.229219597333337,8.2e-05,8.20034164116933e-05
"ILMN_1802459",0.00171868,0.00171868166666744,0.987,0.98734641071959
"ILMN_1802460",0.03571875,0.0357187533333345,0.629,0.628746068535775
"ILMN_1802482",-0.61469032,-0.614690318333334,1.44e-08,1.44253057290732e-08
"ILMN_1802489",-0.01940478,-0.0194047773333326,0.784,0.784323435692032
"ILMN_1802518",-0.06890004,-0.068900036333333,0.346,0.3463983211869
"ILMN_1802519",-0.25098304,-0.250983044333333,3.44e-05,3.44081494548168e-05
"ILMN_1802523",-0.014499,-0.0144989993333304,0.873,0.873156442632072
"ILMN_1802524",0.03402719,0.034027187666668,0.73,0.729675292324207
"ILMN_1802535",0.03304958,0.0330495783333324,0.69,0.689823758523137
"ILMN_1802537",0.08518432,0.0851843233333325,0.202,0.201612499913832
"ILMN_1802539",0.01902232,0.0190223203333346,0.783,0.782880016936833
"ILMN_1802542",-0.00920563,-0.00920563099999949,0.913,0.913484400999594
"ILMN_1802550",0.18053264,0.180532640666669,0.0155,0.0154704944323103
"ILMN_1802553",0.07366844,0.0736684433333341,0.242,0.241845600683264
"ILMN_1802557",-1.16322144,-1.16322143733333,8.59e-11,8.58660905418157e-11
"ILMN_1802573",-0.03441006,-0.0344100550000004,0.675,0.67524018658038
"ILMN_1802603",-0.96310199,-0.963101989999998,5.51e-11,5.50944525506619e-11
"ILMN_1802611",0.18087886,0.180878857333331,0.00148,0.00148292794762197
"ILMN_1802615",0.06538012,0.0653801233333322,0.282,0.28158008871811
"ILMN_1802627",0.12172717,0.121727175,0.0345,0.0344520753949837
"ILMN_1802628",-0.83146345,-0.831463453000001,8.4e-10,8.40491681503475e-10
"ILMN_1802629",0.05804739,0.0580473853333334,0.281,0.280842137253429
"ILMN_1802631",-0.16713079,-0.167130792999993,0.00146,0.00146416160347715
"ILMN_1802633",0.01078621,0.0107862080000007,0.895,0.894705049610278
"ILMN_1802642",-0.78256378,-0.782563776,4.18e-10,4.17868209251138e-10
"ILMN_1802646",1.75258104,1.75258104233334,3.7e-13,3.69584517652356e-13
"ILMN_1802649",0.16387485,0.163874848999999,0.0421,0.0421076941659768
"ILMN_1802653",1.09940278,1.09940277766667,1.27e-11,1.2738399574126e-11
"ILMN_1802654",0.02333305,0.0233330526666675,0.773,0.772742162123764
"ILMN_1802661",0.02420665,0.0242066460000014,0.729,0.728654359789937
"ILMN_1802669",0.24385229,0.243852291666665,0.000126,0.000125586881091952
"ILMN_1802674",-0.00140883,-0.00140882633333383,0.987,0.987301366634789
"ILMN_1802690",0.13106359,0.131063589666669,0.027,0.026982270328941
"ILMN_1802691",-0.02369659,-0.0236965856666664,0.731,0.73086330793784
"ILMN_1802699",1.11192472,1.11192471533334,5.14e-11,5.14073066662868e-11
"ILMN_1802701",0.01115007,0.0111500730000005,0.893,0.89276270580869
"ILMN_1802702",-0.02883654,-0.0288365419999987,0.737,0.737181970802387
"ILMN_1802706",-0.24758229,-0.24758228833333,0.00013,0.00012976947929905
"ILMN_1802708",-0.14707877,-0.147078773666665,0.00583,0.00583200174261276
"ILMN_1802730",-0.00190592,-0.00190591933333195,0.983,0.983356962795585
"ILMN_1802731",-0.00183502,-0.0018350223333341,0.982,0.98230348974405
"ILMN_1802735",0.04084293,0.0408429249999998,0.609,0.608994167157315
"ILMN_1802743",0.02878118,0.028781179000001,0.695,0.695372763556604
"ILMN_1802753",0.70651388,0.706513880666662,5.59e-08,5.59438597791051e-08
"ILMN_1802757",0.05513028,0.0551302846666673,0.351,0.351326972100865
"ILMN_1802761",-0.07319616,-0.0731961640000023,0.41,0.409682169035459
"ILMN_1802762",-0.00763763,-0.00763763133333217,0.924,0.923890062865902
"ILMN_1802766",0.03209879,0.0320987886666666,0.62,0.619872261676272
"ILMN_1802771",-0.01257233,-0.0125723323333329,0.867,0.866899267663235
"ILMN_1802780",-1.34459691,-1.344596907,1.72e-12,1.72082940660330e-12
"ILMN_1802799",-0.15654791,-0.156547907999999,0.0103,0.0103376700948988
"ILMN_1802804",-0.04968609,-0.0496860853333319,0.401,0.401329345593224
"ILMN_1802808",-0.3551774,-0.355177399999995,6.94e-05,6.93504927414679e-05
"ILMN_1802819",-0.57302745,-0.573027451666668,7.92e-08,7.92134146665698e-08
"ILMN_1802821",0.04860423,0.0486042336666674,0.391,0.391401909953081
"ILMN_1802827",-0.0095532,-0.00955320466666443,0.917,0.916999075712476
"ILMN_1802831",-0.51329869,-0.513298694,8.02e-08,8.02338769317206e-08
"ILMN_1802834",-0.10723386,-0.107233861333332,0.052,0.0520206451223668
"ILMN_1802843",0.28518142,0.285181418000002,0.000709,0.000709184791838358
"ILMN_1802872",-0.00021791,-0.00021791433333096,0.998,0.998191693397816
"ILMN_1802888",-0.15205289,-0.152052891333333,0.00992,0.00992159132897861
"ILMN_1802894",0.04716402,0.0471640200000021,0.48,0.48037221768773
"ILMN_1802896",0.0248297,0.0248296979999996,0.736,0.73571484410998
"ILMN_1802901",0.06076879,0.0607687876666674,0.495,0.494999949060624
"ILMN_1802904",0.01966562,0.0196656216666655,0.773,0.773294743513843
"ILMN_1802905",0.33772573,0.337725726666669,4.37e-06,4.37376780431001e-06
"ILMN_1802906",0.33164834,0.331648341666664,3.85e-05,3.85472264776613e-05
"ILMN_1802907",-0.00558636,-0.00558636233333232,0.947,0.946674876639182
"ILMN_1802922",-0.04659323,-0.0465932333333337,0.406,0.406172259432913
"ILMN_1802923",-0.04441388,-0.0444138806666654,0.464,0.464374612365598
"ILMN_1802928",-0.0168851,-0.016885101333334,0.85,0.84964757230888
"ILMN_1802936",0.08239141,0.0823914113333339,0.137,0.136685411006734
"ILMN_1802942",0.07471068,0.0747106796666666,0.213,0.213217401542859
"ILMN_1802951",0.16822707,0.168227070999999,0.00322,0.00322305413268758
"ILMN_1802963",0.069568,0.0695680040000024,0.196,0.196145770263668
"ILMN_1802971",-0.02565123,-0.0256512313333328,0.826,0.82617637281598
"ILMN_1802973",-0.03046682,-0.0304668166666655,0.768,0.768403646485841
"ILMN_1802974",-0.14519274,-0.145192739999997,0.00803,0.00803292566294919
"ILMN_1803001",0.1053872,0.105387199666667,0.0661,0.0661205267346231
"ILMN_1803005",-0.2484236,-0.248423596333332,0.000115,0.000115011451970293
"ILMN_1803015",0.07250158,0.0725015846666661,0.23,0.229605696251485
"ILMN_1803018",0.09996704,0.099967041666666,0.12,0.12006456711433
"ILMN_1803024",-0.01730229,-0.0173022923333326,0.844,0.843686630637372
"ILMN_1803030",0.03886348,0.0388634809999999,0.569,0.568809228065483
"ILMN_1803033",0.39620231,0.396202306666666,2.9e-06,2.89632144719331e-06
"ILMN_1803036",-0.36368987,-0.363689864999998,4.31e-05,4.30559287724522e-05
"ILMN_1803045",-0.77711298,-0.777112982333334,7.21e-10,7.20683672432683e-10
"ILMN_1803060",-0.0368942,-0.0368941996666656,0.707,0.707456877470672
"ILMN_1803073",-0.656669,-0.656668999999999,4.24e-08,4.2366990548152e-08
"ILMN_1803087",0.01352952,0.0135295193333338,0.895,0.894999612394919
