target,candidate,n_probes,baseline_log2_expression,log2_variance_all_six,qualifies,distance
PPP2R5A,KAT2A,1,9.983426953333334,-3.719156618894853,False,0.2774090009167808
PPP2R5A,ACTN1,1,10.459368463333332,-4.798717175332836,False,0.2777220516272769
PPP2R5A,UQCC3,1,9.599901698000002,-4.543803311288003,True,0.27815928105688903
PPP2R5A,RAF1,1,10.246559806666667,-5.200304084739058,False,0.28014232024959
PPP2R5A,ADAT1,1,9.626878665,-4.20099769121237,True,0.2805879852058624
PPP2R5A,KTI12,1,9.708263622999999,-3.9692151760993912,False,0.2806248217765732
PPP2R5A,REEP5,1,9.944544148,-3.7222556778553,False,0.28079922386195416
PPP2R5A,SNRPD1,1,9.777200215,-3.8569390802872965,False,0.2810579637652516
PPP2R5A,MTR,1,9.953014236333333,-5.267841830597391,False,0.2815781785849787
PPP2R5A,NECAP2,1,10.26794003,-5.188827020822563,True,0.282663212090535
PPP2R5A,ARHGAP19,1,10.381058936666667,-5.03965327257934,True,0.28392254914755327
PPP2R5A,EIF4EBP2,1,9.623062414666665,-4.190279399014392,False,0.2842039782267088
PPP2R5A,SEC16A,1,9.858296095,-3.762319227167298,False,0.28452870596284713
PPP2R5A,CHCHD1,1,10.295868683333333,-5.169825757397583,False,0.28573496592397823
PPP2R5A,SRBD1,1,9.618723228999999,-4.804069689824464,True,0.2880175648975386
PPP2R5A,TPRG1L,1,9.623439907666667,-4.8302685375084335,False,0.28905704208003524
PPP2R5A,TM9SF4,1,10.446836826666667,-4.070487024645373,False,0.2895025938168845
PPP2R5A,ABRACL,1,10.42940366,-4.020750670425593,False,0.2901285622107402
PPP2R5A,CTNNBL1,1,10.292054203333334,-5.190517673540472,False,0.29070795456634996
PPP2R5A,TM6SF1,1,10.339629676666666,-5.1343621705866225,True,0.29128074788192226
PPP2R5A,ZFAND2A,1,10.265871143333333,-5.223797655544123,True,0.29299725203979793
PPP2R5A,UFSP2,1,10.5086783,-4.296974699710738,False,0.29438279479970725
PPP2R5A,C14orf2,1,10.507068746666667,-4.284966796378605,False,0.2944498555211454
PPP2R5A,SRRD,1,9.860320653,-5.254543549802801,True,0.29452351026148826
PPP2R5A,MUM1,1,10.154752473333332,-5.305563296654253,False,0.2963953418552811
PPP2R5A,AP3M2,1,10.136147683333334,-5.315989901352724,True,0.2976564744749203
PPP2R5A,LACTB2,1,10.34926954,-3.8402527302613,True,0.2977742264348462
PPP2R5A,TMEM116,1,10.047209969999999,-5.33500714207512,True,0.299276970718545
